Log file open, 11/30/22 13:43:00
[2022.11.30-05.45.34:132][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2022.11.30-05.45.34:152][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2022.11.30-05.45.34:156][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2022.11.30-05.45.34:160][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2022.11.30-05.45.34:170][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2022.11.30-05.45.34:174][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2022.11.30-05.45.34:179][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2022.11.30-05.45.34:183][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2022.11.30-05.45.34:186][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
[2022.11.30-05.45.34:192][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset"
[2022.11.30-05.45.34:200][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Grime.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Concrete_Grime.uasset"
[2022.11.30-05.45.34:204][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Panels.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Concrete_Panels.uasset"
[2022.11.30-05.45.34:207][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Poured.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Concrete_Poured.uasset"
[2022.11.30-05.45.34:212][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Tiles.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Concrete_Tiles.uasset"
[2022.11.30-05.45.34:217][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Glass.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Glass.uasset"
[2022.11.30-05.45.34:221][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Grass.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Ground_Grass.uasset"
[2022.11.30-05.45.34:225][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Gravel.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Ground_Gravel.uasset"
[2022.11.30-05.45.34:229][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Moss.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Ground_Moss.uasset"
[2022.11.30-05.45.34:233][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2022.11.30-05.45.34:236][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2022.11.30-05.45.34:239][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2022.11.30-05.45.34:243][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2022.11.30-05.45.34:247][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2022.11.30-05.45.34:251][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2022.11.30-05.45.34:255][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2022.11.30-05.45.34:259][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2022.11.30-05.45.34:269][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2022.11.30-05.45.34:273][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2022.11.30-05.45.34:278][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2022.11.30-05.45.34:282][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2022.11.30-05.45.34:285][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2022.11.30-05.45.34:289][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2022.11.30-05.45.34:293][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2022.11.30-05.45.34:296][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2022.11.30-05.45.34:301][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2022.11.30-05.45.34:305][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2022.11.30-05.45.34:309][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2022.11.30-05.45.34:313][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2022.11.30-05.45.34:316][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2022.11.30-05.45.34:320][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2022.11.30-05.45.34:423][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2022.11.30-05.45.34:550][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2022.11.30-05.45.34:712][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2022.11.30-05.45.34:789][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2022.11.30-05.45.34:910][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2022.11.30-05.45.35:078][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2022.11.30-05.45.35:231][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2022.11.30-05.45.35:330][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2022.11.30-05.45.35:510][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2022.11.30-05.45.35:602][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2022.11.30-05.45.35:698][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
[2022.11.30-05.45.35:787][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset"
[2022.11.30-05.45.35:918][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset"
[2022.11.30-05.45.35:922][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Burst_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Burst_M.uasset"
[2022.11.30-05.45.35:939][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Bush_D.uasset"
[2022.11.30-05.45.35:945][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Bush_N.uasset"
[2022.11.30-05.45.35:951][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset"
[2022.11.30-05.45.35:956][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset"
[2022.11.30-05.45.35:962][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Chair_M.uasset"
[2022.11.30-05.45.36:002][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Chair_N.uasset"
[2022.11.30-05.45.36:015][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2022.11.30-05.45.36:202][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2022.11.30-05.45.36:232][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2022.11.30-05.45.36:404][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2022.11.30-05.45.36:449][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2022.11.30-05.45.36:483][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2022.11.30-05.45.36:615][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2022.11.30-05.45.36:704][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2022.11.30-05.45.36:823][  0]LogDerivedDataCache: C:/Users/locky_Y/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:06.235 and deleted 0 files with total size 0 MiB. Scanned 3740 files in 3719 folders with total size 172 MiB.
[2022.11.30-05.45.36:834][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2022.11.30-05.45.36:965][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2022.11.30-05.45.37:083][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2022.11.30-05.45.37:168][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2022.11.30-05.45.37:324][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2022.11.30-05.45.37:422][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2022.11.30-05.45.37:498][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2022.11.30-05.45.37:633][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2022.11.30-05.45.37:729][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2022.11.30-05.45.37:734][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2022.11.30-05.45.37:828][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2022.11.30-05.45.37:849][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Door_M.uasset"
[2022.11.30-05.45.37:876][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Door_N.uasset"
[2022.11.30-05.45.37:898][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2022.11.30-05.45.37:992][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2022.11.30-05.45.38:011][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
[2022.11.30-05.45.38:018][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2022.11.30-05.45.38:026][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Frame_M.uasset"
[2022.11.30-05.45.38:039][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Frame_N.uasset"
[2022.11.30-05.45.38:044][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2022.11.30-05.45.38:211][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2022.11.30-05.45.38:414][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2022.11.30-05.45.38:648][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2022.11.30-05.45.38:772][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2022.11.30-05.45.39:040][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2022.11.30-05.45.39:187][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2022.11.30-05.45.39:195][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2022.11.30-05.45.39:254][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2022.11.30-05.45.39:459][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2022.11.30-05.45.39:588][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2022.11.30-05.45.39:741][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2022.11.30-05.45.39:889][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "A:/Project/Wasted-Potential---Project-Alpha/ProjectAlpha/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
